City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Joshimath,IN,2021-01-11 20:07:01,30.5667,79.5667,44.33,29,0,5.99
297,Kaitangata,NZ,2021-01-11 20:07:01,-46.2817,169.8464,55.24,69,1,2.89
298,Maarianhamina,AX,2021-01-11 20:07:02,60.0973,19.9348,35.6,93,90,28.77
299,Kavaratti,IN,2021-01-11 20:07:02,10.5669,72.642,82.15,74,100,6.91
300,Anito,PH,2021-01-11 20:07:02,12.4497,125.2886,77.4,89,100,16.87
301,Te Anau,NZ,2021-01-11 20:03:19,-45.4167,167.7167,52.52,76,9,1.28
302,Chipiona,ES,2021-01-11 20:07:02,36.7366,-6.437,46.99,87,0,1.14
303,Sungaipenuh,ID,2021-01-11 20:07:02,-2.0833,101.3833,65.59,98,100,0.76
304,Lahij,YE,2021-01-11 20:07:02,13.1667,44.5833,67.59,76,43,8.84
305,Mikkeli,FI,2021-01-11 20:07:02,61.6886,27.2723,16.0,90,96,1.99
306,Russell,US,2021-01-11 20:07:02,32.3502,-85.1999,48.2,81,90,6.91
307,Iquique,CL,2021-01-11 20:07:02,-20.2208,-70.1431,73.4,56,0,21.85
308,Umm Lajj,SA,2021-01-11 20:07:02,25.0213,37.2685,78.49,31,0,12.73
309,Kidal,ML,2021-01-11 20:07:02,18.4411,1.4078,75.13,17,0,6.6
310,Leh,IN,2021-01-11 20:07:02,34.1667,77.5833,2.23,37,0,0.92
311,Qaanaaq,GL,2021-01-11 20:07:02,77.484,-69.3632,0.99,74,0,6.51
312,Kruisfontein,ZA,2021-01-11 20:07:03,-34.0033,24.7314,68.0,93,100,5.01
313,Miyako,JP,2021-01-11 20:07:03,39.6367,141.9525,28.27,87,100,3.76
314,Santa Rosa,PH,2021-01-11 20:07:03,14.3122,121.1114,75.99,78,75,2.3
315,Capreol,CA,2021-01-11 20:07:03,46.706,-80.9225,30.0,74,90,10.36
316,Acarau,BR,2021-01-11 20:07:03,-2.8856,-40.12,83.01,66,4,14.52
317,Talaya,RU,2021-01-11 20:07:03,61.3833,152.75,-30.37,82,100,0.58
318,Manta,EC,2021-01-11 20:07:03,-0.95,-80.7333,82.4,69,40,10.36
319,Orbetello,IT,2021-01-11 20:07:03,42.4408,11.2196,37.4,81,40,8.05
320,Gornopravdinsk,RU,2021-01-11 20:07:03,60.05,69.9,-25.01,85,0,4.23
321,Podgornoye,RU,2021-01-11 20:07:03,51.735,39.1496,21.2,93,90,6.71
322,Andapa,MG,2021-01-11 20:07:03,-14.65,49.65,70.38,91,38,1.28
323,San Quintin,MX,2021-01-11 20:07:03,30.4833,-115.95,65.08,36,0,6.98
324,Cooma,AU,2021-01-11 20:07:03,-36.2333,149.1333,55.4,62,100,4.61
325,Kudahuvadhoo,MV,2021-01-11 20:07:04,2.6708,72.8944,81.1,74,87,9.89
326,Lang Suan,TH,2021-01-11 20:07:04,9.9456,99.0785,75.02,81,43,8.12
327,Lulea,SE,2021-01-11 20:07:04,65.5842,22.1547,28.4,93,90,12.66
328,Ola,RU,2021-01-11 20:07:04,59.5833,151.2833,0.72,90,100,10.98
329,Bandar-E Lengeh,IR,2021-01-11 20:07:04,26.5579,54.8807,61.7,39,0,7.29
330,Ixtapa,MX,2021-01-11 20:06:39,20.7,-105.2,73.4,68,1,10.36
331,Nantucket,US,2021-01-11 20:07:04,41.2835,-70.0995,42.8,75,40,9.22
332,Guadalupe Y Calvo,MX,2021-01-11 20:07:04,26.1,-106.9667,54.64,34,0,11.03
333,Vagur,FO,2021-01-11 20:07:04,61.4732,-6.8119,38.62,75,35,26.8
334,Silute,LT,2021-01-11 20:07:04,55.3489,21.4831,31.24,98,100,14.23
335,Banswara,IN,2021-01-11 20:07:04,23.55,74.45,64.92,53,7,7.47
336,Ust-Koksa,RU,2021-01-11 20:07:04,50.2696,85.6108,16.36,84,100,1.77
337,Zenzeli,RU,2021-01-11 20:07:04,45.9241,47.0474,31.64,93,100,5.39
338,Ende,ID,2021-01-11 20:07:04,-8.8432,121.6623,79.38,77,77,2.08
339,Djambala,CG,2021-01-11 20:07:05,-2.5447,14.7533,70.18,87,100,3.44
340,Zonguldak,TR,2021-01-11 20:07:05,41.25,31.8333,54.0,80,100,4.12
341,Oriximina,BR,2021-01-11 20:07:05,-1.7656,-55.8661,88.14,55,59,3.06
342,Filadelfia,US,2021-01-11 20:04:28,39.9523,-75.1638,41.0,52,90,4.61
343,Shubarshi,KZ,2021-01-11 20:07:05,48.5872,57.1869,19.71,97,73,12.15
344,Salalah,OM,2021-01-11 20:03:28,17.0151,54.0924,71.6,24,0,5.75
345,Meulaboh,ID,2021-01-11 20:07:05,4.1363,96.1285,76.39,85,83,4.59
346,Jatai,BR,2021-01-11 20:07:05,-17.8814,-51.7144,82.2,64,65,6.96
347,Mantua,IT,2021-01-11 20:07:05,45.1667,10.7833,33.01,89,0,1.99
348,Lurgan,GB,2021-01-11 20:07:05,54.4608,-6.3294,45.0,100,75,8.05
349,Ukiah,US,2021-01-11 20:07:05,39.1502,-123.2078,53.01,76,20,5.75
350,Engels,RU,2021-01-11 20:07:05,51.5,46.1167,6.94,93,0,6.6
351,Rock Springs,US,2021-01-11 20:07:05,41.5875,-109.2029,23.0,58,1,9.22
352,Makow Mazowiecki,PL,2021-01-11 20:07:06,52.8649,21.1005,33.01,86,54,11.5
353,Tateyama,JP,2021-01-11 20:07:06,34.9833,139.8667,39.0,44,100,7.0
354,Tondano,ID,2021-01-11 20:05:18,1.3038,124.9112,77.0,94,40,1.79
355,Padang,ID,2021-01-11 20:07:06,-0.9492,100.3543,75.85,88,100,7.29
356,Bafra,TR,2021-01-11 20:07:06,41.5678,35.9069,51.8,87,75,2.3
357,Goderich,CA,2021-01-11 20:07:06,43.7501,-81.7165,30.2,74,100,16.11
358,Dingle,PH,2021-01-11 20:07:06,10.9995,122.6711,74.55,88,100,13.33
359,Pacific Grove,US,2021-01-11 20:03:56,36.6177,-121.9166,57.2,67,1,7.02
360,Komatipoort,ZA,2021-01-11 20:03:02,-25.4332,31.9548,75.2,83,0,2.3
361,Matamoros,MX,2021-01-11 20:06:07,25.5333,-103.25,51.8,46,1,7.0
362,Deer Lake,CA,2021-01-11 20:05:08,49.1667,-57.4316,24.8,80,90,11.5
363,Kardla,EE,2021-01-11 20:07:06,58.9978,22.7492,30.99,92,100,8.99
364,Nukus,UZ,2021-01-11 20:07:06,42.4531,59.6103,32.0,80,0,4.61
365,Chunskiy,RU,2021-01-11 20:07:07,56.0815,99.6342,-9.18,89,100,6.58
366,Saravena,CO,2021-01-11 20:07:07,6.9538,-71.8752,81.97,63,74,3.49
367,Ruteng,ID,2021-01-11 20:07:07,-8.6136,120.4721,64.53,100,94,0.27
368,Jonesboro,US,2021-01-11 20:04:06,35.8423,-90.7043,33.8,64,90,5.75
369,Manzhouli,CN,2021-01-11 20:07:07,49.6,117.4333,-2.79,91,100,4.09
370,Barra,BR,2021-01-11 20:07:07,-11.0894,-43.1417,89.11,45,16,3.91
371,Amlagora,IN,2021-01-11 20:07:07,22.8333,87.3333,65.19,52,41,5.88
372,Imbituba,BR,2021-01-11 20:06:14,-28.24,-48.6703,86.0,62,40,12.66
373,Katherine,AU,2021-01-11 20:07:07,-14.4667,132.2667,78.8,78,49,4.61
374,Aklavik,CA,2021-01-11 20:07:07,68.2191,-135.0107,-0.4,78,90,3.44
375,Safford,US,2021-01-11 20:07:07,32.834,-109.7076,48.2,37,1,6.91
376,Douentza,ML,2021-01-11 20:07:07,14.9951,-2.9517,74.88,18,0,5.48
377,Faanui,PF,2021-01-11 20:07:07,-16.4833,-151.75,81.39,76,100,23.73
378,Arman,RU,2021-01-11 20:07:08,59.7,150.1667,-2.65,90,100,10.67
379,Longyearbyen,SJ,2021-01-11 20:06:46,78.2186,15.6401,15.8,79,0,9.22
380,Beringovskiy,RU,2021-01-11 20:07:08,63.05,179.3167,-21.77,83,52,14.03
381,Sorland,NO,2021-01-11 20:07:08,67.667,12.6934,32.0,69,40,16.11
382,Esso,RU,2021-01-11 20:07:08,55.9333,158.7,-1.82,76,79,2.91
383,Marawi,PH,2021-01-11 20:07:08,7.9986,124.2928,75.0,95,45,3.0
384,Camocim,BR,2021-01-11 20:07:08,-2.9022,-40.8411,83.7,65,1,14.85
385,Elblag,PL,2021-01-11 20:07:08,54.1522,19.4088,32.0,88,97,8.01
386,Ojinaga,MX,2021-01-11 20:07:08,29.5667,-104.4167,41.0,48,40,3.44
387,Vicksburg,US,2021-01-11 20:04:27,32.3526,-90.8779,35.6,80,90,6.91
388,Lagoa,PT,2021-01-11 20:07:08,39.05,-27.9833,61.84,93,100,14.97
389,Yarada,IN,2021-01-11 20:07:08,17.65,83.2667,66.2,94,40,2.3
390,Waingapu,ID,2021-01-11 20:07:09,-9.6567,120.2641,81.16,77,62,1.43
391,Solnechnyy,RU,2021-01-11 20:07:09,50.7214,136.6319,-12.46,81,90,2.17
392,Coihaique,CL,2021-01-11 20:07:09,-45.5752,-72.0662,53.6,54,75,10.36
393,Moranbah,AU,2021-01-11 20:07:09,-22.0016,148.0466,70.07,91,71,17.69
394,Parksville,CA,2021-01-11 20:06:20,49.3163,-124.3195,48.2,84,100,26.46
395,Kushiro,JP,2021-01-11 20:07:09,42.975,144.3747,18.21,88,100,4.92
396,Madimba,TZ,2021-01-11 20:07:09,-10.4,40.3333,77.0,94,75,11.5
397,Lavrentiya,RU,2021-01-11 20:07:09,65.5833,-171.0,-12.8,82,100,11.48
398,Aktash,RU,2021-01-11 20:07:09,50.3,87.7333,10.92,92,100,5.23
399,Wanning,CN,2021-01-11 20:07:09,18.8003,110.3967,51.33,78,100,14.5
400,Mount Gambier,AU,2021-01-11 20:07:09,-37.8333,140.7667,57.2,67,90,12.66
401,Labuhan,ID,2021-01-11 20:07:09,-6.8844,112.2051,78.3,86,100,7.49
402,Port Lincoln,AU,2021-01-11 20:07:09,-34.7333,135.8667,59.47,75,88,14.09
403,Araouane,ML,2021-01-11 20:07:10,18.9048,-3.5265,67.66,24,0,12.01
404,Sorgun,TR,2021-01-11 20:07:10,39.8101,35.186,50.77,78,100,13.53
405,Komsomolskiy,UZ,2021-01-11 20:07:10,40.4272,71.7189,28.4,59,0,6.91
406,Nuuk,GL,2021-01-11 20:07:10,64.1835,-51.7216,23.0,93,75,8.05
407,Neyshabur,IR,2021-01-11 20:07:10,36.2133,58.7958,35.11,58,0,0.98
408,Narsaq,GL,2021-01-11 20:07:10,60.9167,-46.05,42.8,33,75,24.16
409,Batangafo,CF,2021-01-11 20:02:27,7.3008,18.2833,77.0,18,0,3.91
410,Kalangala,UG,2021-01-11 20:07:10,-0.3089,32.225,74.17,67,15,3.85
411,Tocache,PE,2021-01-11 20:07:10,-8.1842,-76.5125,84.24,66,45,3.29
412,Penzance,GB,2021-01-11 20:07:10,50.1186,-5.5371,48.2,87,90,16.11
413,Waipawa,NZ,2021-01-11 20:03:39,-41.4122,175.5153,66.0,72,75,4.61
414,Benghazi,LY,2021-01-11 20:07:10,32.1167,20.0667,69.75,48,0,19.71
415,Kabompo,ZM,2021-01-11 20:07:11,-13.5927,24.2008,67.08,94,100,3.94
416,Bonavista,CA,2021-01-11 20:07:11,48.6499,-53.1147,26.01,93,54,2.3
417,Xining,CN,2021-01-11 20:07:11,36.6167,101.7667,9.32,61,0,3.69
418,Corpus Christi,US,2021-01-11 20:06:57,27.8006,-97.3964,51.8,50,75,9.22
419,Cabo San Lucas,MX,2021-01-11 20:02:52,22.8909,-109.9124,73.0,43,1,11.5
420,Pevek,RU,2021-01-11 20:07:11,69.7008,170.3133,-31.79,85,27,0.58
421,Mbale,UG,2021-01-11 20:07:11,1.0821,34.175,69.85,60,26,3.36
422,Yulara,AU,2021-01-11 20:07:11,-25.2406,130.9889,78.8,21,1,9.22
423,Istanbul,TR,2021-01-11 20:03:33,41.0351,28.9833,57.2,88,75,10.36
424,Kungurtug,RU,2021-01-11 20:07:11,50.5994,97.5228,7.39,91,100,3.31
425,Richards Bay,ZA,2021-01-11 20:07:11,-28.783,32.0377,74.89,87,55,1.25
426,Dakar,SN,2021-01-11 20:07:12,14.6937,-17.4441,66.2,72,98,13.8
427,Ustyuzhna,RU,2021-01-11 20:07:12,58.8394,36.4321,-9.98,91,94,5.41
428,Chalmette,US,2021-01-11 20:07:12,29.9427,-89.9634,45.0,81,90,9.22
429,Athabasca,CA,2021-01-11 20:07:12,54.7169,-113.2854,28.4,69,4,3.44
430,Tabuk,PH,2021-01-11 20:07:12,17.4189,121.4443,62.83,84,27,4.83
431,Atambua,ID,2021-01-11 20:07:12,-9.1061,124.8925,75.18,87,48,2.19
432,Ciudad Bolivar,VE,2021-01-11 20:07:12,8.1222,-63.5497,86.97,53,18,13.11
433,Cabra,ES,2021-01-11 20:07:12,37.4725,-4.4421,39.0,79,6,2.84
434,Bitung,ID,2021-01-11 20:07:12,1.4451,125.1824,77.0,94,40,3.94
435,Tchaourou,BJ,2021-01-11 20:07:12,8.8865,2.5975,82.9,15,0,3.83
436,Teeli,RU,2021-01-11 20:07:12,51.0333,90.2333,12.96,86,100,1.39
437,Acari,PE,2021-01-11 20:07:12,-15.4311,-74.6158,79.95,52,65,11.52
438,Tanout,NE,2021-01-11 20:07:12,14.9709,8.8879,72.05,19,0,11.92
439,Mezhova,UA,2021-01-11 20:07:13,48.2532,36.7347,27.46,94,100,1.25
440,Yar-Sale,RU,2021-01-11 20:07:13,66.8333,70.8333,-8.43,82,93,11.36
441,Bergen,NO,2021-01-11 20:07:13,60.392,5.328,27.0,100,40,1.14
442,Ampanihy,MG,2021-01-11 20:07:13,-24.7,44.75,75.92,72,0,10.0
443,Camana,PE,2021-01-11 20:07:13,-16.6228,-72.7111,73.4,70,100,8.7
444,Otane,NZ,2021-01-11 20:07:13,-39.8833,176.6333,61.0,88,90,5.01
445,Taoudenni,ML,2021-01-11 20:07:13,22.6783,-3.9836,63.72,28,80,9.46
446,Buraydah,SA,2021-01-11 20:07:13,26.326,43.975,55.4,67,0,4.61
447,Jalu,LY,2021-01-11 20:07:13,29.0331,21.5482,67.03,39,49,10.09
448,Conde,BR,2021-01-11 20:07:13,-7.2597,-34.9075,80.6,78,40,9.22
449,Sept-Iles,CA,2021-01-11 20:07:13,50.2001,-66.3821,23.0,68,3,5.75
450,Kayan,MM,2021-01-11 20:07:14,16.9056,96.5631,75.2,94,20,2.3
451,Vestmanna,FO,2021-01-11 20:07:14,62.1564,-7.1664,37.4,70,75,24.16
452,Morant Bay,JM,2021-01-11 20:07:14,17.8815,-76.4093,84.99,74,20,23.02
453,Uvat,RU,2021-01-11 20:07:14,59.1433,68.8953,-24.3,86,0,5.59
454,Kualakapuas,ID,2021-01-11 20:07:14,-3.0091,114.3876,75.2,100,75,6.91
455,Santa Vitoria Do Palmar,BR,2021-01-11 20:07:14,-33.5189,-53.3681,73.08,89,100,5.55
456,Slave Lake,CA,2021-01-11 20:07:14,55.2834,-114.769,19.4,86,100,8.05
457,Esfahan,IR,2021-01-11 20:07:14,32.6572,51.6776,19.4,49,0,4.61
458,Samarai,PG,2021-01-11 20:07:14,-10.6167,150.6667,82.62,76,100,6.96
459,Aswan,EG,2021-01-11 20:07:14,24.0934,32.907,67.77,50,0,12.93
460,Sembakung,ID,2021-01-11 20:07:14,3.8167,117.25,74.73,96,99,1.99
461,Novotroitskaya,RU,2021-01-11 20:07:15,45.3267,41.5253,26.6,100,90,4.47
462,Caldas Novas,BR,2021-01-11 20:07:15,-17.7417,-48.625,85.28,58,71,1.81
463,Ryotsu,JP,2021-01-11 20:04:03,38.0833,138.4333,37.11,77,100,7.14
464,Kitimat,CA,2021-01-11 20:07:15,54.0524,-128.6534,36.0,96,100,6.87
465,Tarkwa,GH,2021-01-11 20:02:18,5.3064,-1.9847,76.21,91,1,5.7
466,Baiyin,CN,2021-01-11 20:07:15,36.5583,104.2081,18.0,60,0,8.95
467,Caravelas,BR,2021-01-11 20:07:15,-17.7125,-39.2481,81.16,72,0,10.09
468,Corinto,GR,2021-01-11 20:07:15,37.9407,22.9573,64.99,82,20,3.53
469,Ostrovnoy,RU,2021-01-11 20:07:15,68.0531,39.5131,4.59,91,1,17.02
470,Villa Bruzual,VE,2021-01-11 20:07:15,9.3328,-69.1208,85.53,58,100,2.89
471,Lompoc,US,2021-01-11 20:05:16,34.6391,-120.4579,63.0,51,1,4.61
472,Takoradi,GH,2021-01-11 20:07:15,4.8845,-1.7554,79.61,84,0,9.71
473,Bathsheba,BB,2021-01-11 20:07:16,13.2167,-59.5167,80.6,69,40,17.27
474,Braganca,BR,2021-01-11 20:07:16,-1.0536,-46.7656,84.51,65,3,6.46
475,Elko,US,2021-01-11 20:07:16,41.0002,-115.5012,30.2,59,1,4.61
476,Castlegar,CA,2021-01-11 20:07:16,49.2998,-117.6689,35.6,93,100,2.3
477,Yamaga,JP,2021-01-11 20:07:16,33.0167,130.6833,39.0,64,98,1.99
478,Larsnes,NO,2021-01-11 20:07:16,62.2028,5.5773,28.99,93,90,1.14
479,Poli,TZ,2021-01-11 20:07:16,-3.3333,36.8,71.6,94,40,4.47
480,Talant,FR,2021-01-11 20:07:16,47.3369,5.0089,24.8,80,0,3.44
481,Asyut,EG,2021-01-11 20:07:16,27.181,31.1837,68.0,60,0,11.5
482,Edson,CA,2021-01-11 20:03:30,53.5835,-116.4356,30.2,69,1,3.44
483,Bada,RU,2021-01-11 20:07:16,51.392,109.8717,-5.53,88,97,3.62
484,Victor Harbor,AU,2021-01-11 20:07:16,-35.5667,138.6167,60.01,76,88,4.0
485,Gidole,ET,2021-01-11 20:07:17,5.65,37.3667,64.9,53,90,1.01
486,Vanimo,PG,2021-01-11 20:07:17,-2.6741,141.3028,77.58,85,64,4.43
487,Mackay,AU,2021-01-11 20:07:17,-21.15,149.2,73.4,100,90,12.66
488,Erenhot,CN,2021-01-11 20:03:21,43.6475,111.9767,8.64,86,70,17.0
489,Charters Towers,AU,2021-01-11 20:07:17,-20.1,146.2667,72.68,90,87,6.98
490,Ancud,CL,2021-01-11 20:07:17,-41.8697,-73.8203,64.0,38,40,8.05
491,Gondar,ET,2021-01-11 20:07:17,12.6,37.4667,54.61,41,0,5.37
492,Labrea,BR,2021-01-11 20:07:17,-7.2586,-64.7981,86.04,78,61,3.02
493,Vashkivtsi,UA,2021-01-11 20:07:17,48.3849,25.5102,32.0,90,75,7.83
494,Loralai,PK,2021-01-11 20:07:17,30.3705,68.598,39.56,47,0,3.49
495,Pingxiang,CN,2021-01-11 20:07:17,27.6167,113.85,33.82,79,0,1.92
496,Bogovarovo,RU,2021-01-11 20:07:18,58.9785,47.0246,-14.53,89,88,6.04
497,Cap Malheureux,MU,2021-01-11 20:07:18,-19.9842,57.6142,79.0,90,94,10.0
498,Grand Gaube,MU,2021-01-11 20:07:18,-20.0064,57.6608,79.0,90,94,10.0
499,Saint Andrews,US,2021-01-11 20:07:18,34.0454,-81.1293,50.0,66,90,4.61
500,Saint-Augustin,CA,2021-01-11 20:07:18,51.226,-58.6502,18.55,82,33,9.08
501,Ikom,NG,2021-01-11 20:07:18,5.9667,8.7063,81.66,53,0,4.5
502,Aykhal,RU,2021-01-11 20:07:18,66.0,111.5,-31.7,81,61,5.41
503,Sur,OM,2021-01-11 20:07:18,22.5667,59.5289,65.79,48,0,10.11
504,Ossora,RU,2021-01-11 20:07:18,59.2353,163.0719,4.86,93,100,8.81
505,Terrace,CA,2021-01-11 20:07:18,54.5163,-128.6035,35.6,93,75,12.66
506,Sivaki,RU,2021-01-11 20:07:18,52.6333,126.75,-20.33,88,100,6.85
507,Bogatyye Saby,RU,2021-01-11 20:07:18,56.0102,50.4483,-7.11,91,94,7.43
508,Flinders,AU,2021-01-11 20:07:19,-34.5833,150.8552,69.01,87,100,1.01
509,Petropavlovsk-Kamchatskiy,RU,2021-01-11 20:07:19,53.0452,158.6483,-2.2,78,13,11.18
510,Half Moon Bay,US,2021-01-11 20:07:19,37.4636,-122.4286,57.0,82,1,12.66
511,Vrede,ZA,2021-01-11 20:07:19,-27.4257,29.1659,60.21,77,30,7.72
512,Norfolk,US,2021-01-11 20:05:47,42.1668,-71.2495,37.0,56,100,3.58
513,Vestmannaeyjar,IS,2021-01-11 20:07:19,63.4427,-20.2734,36.03,79,0,10.96
514,Taltal,CL,2021-01-11 20:07:19,-25.4,-70.4833,70.38,57,100,7.72
515,Dutlwe,BW,2021-01-11 20:07:19,-23.9833,23.9,81.12,45,57,14.03
516,Nizhnevartovsk,RU,2021-01-11 20:07:19,60.9344,76.5531,-32.8,75,20,4.47
517,Zhuhai,CN,2021-01-11 20:07:19,22.2769,113.5678,48.2,43,0,21.85
518,Brownsville,US,2021-01-11 20:07:03,25.9018,-97.4975,48.2,57,90,11.5
519,Champerico,GT,2021-01-11 20:07:20,14.3,-91.9167,93.2,43,20,4.61
520,Yafran,LY,2021-01-11 20:07:20,32.0633,12.5286,55.36,81,38,2.93
521,Sitka,US,2021-01-11 20:07:20,57.0531,-135.33,42.8,75,90,23.02
522,Abu Dhabi,AE,2021-01-11 20:07:20,24.4667,54.3667,64.4,63,0,2.3
523,Touros,BR,2021-01-11 20:07:20,-5.1989,-35.4608,82.4,65,20,16.11
524,Bereda,ES,2021-01-11 20:07:20,43.2686,-7.5406,32.0,91,1,1.99
525,General Pico,AR,2021-01-11 20:07:20,-35.6566,-63.7568,80.51,16,0,21.07
526,Bayana,IN,2021-01-11 20:07:20,26.9,77.2833,49.69,49,0,5.35
527,Silver City,US,2021-01-11 20:07:20,32.7701,-108.2803,39.99,45,1,9.22
528,Siocon,PH,2021-01-11 20:07:20,7.7061,122.1353,78.31,85,76,9.1
529,Hoquiam,US,2021-01-11 20:07:20,46.9809,-123.8893,48.99,93,90,26.46
530,Beloha,MG,2021-01-11 20:07:20,-25.1667,45.05,75.74,81,0,14.03
531,Camacha,PT,2021-01-11 20:07:20,33.0833,-16.3333,59.0,58,75,13.8
532,Vaitape,PF,2021-01-11 20:07:21,-16.5167,-151.75,81.64,75,99,22.95
533,Khuzdar,PK,2021-01-11 20:07:21,27.7384,66.6434,46.29,39,0,4.59
534,Henties Bay,NA,2021-01-11 20:07:21,-22.116,14.2845,69.01,83,99,5.99
535,Mogadishu,SO,2021-01-11 20:05:49,2.0371,45.3438,76.35,75,0,24.43
536,Pochutla,MX,2021-01-11 20:07:21,15.7432,-96.4661,89.6,45,1,8.05
537,Jand,PK,2021-01-11 20:07:21,33.4299,72.0193,46.92,42,0,2.95
538,Avera,US,2021-01-11 20:07:21,33.194,-82.5271,50.0,66,90,6.91
539,Plastun,RU,2021-01-11 20:07:21,44.7561,136.2939,6.35,78,100,4.27
540,Turayf,SA,2021-01-11 20:04:50,31.6725,38.6637,50.0,57,0,4.61
541,Comodoro Rivadavia,AR,2021-01-11 20:07:21,-45.8667,-67.5,66.2,37,40,6.91
542,Gambela,ET,2021-01-11 20:07:21,8.25,34.5833,81.39,24,27,1.63
543,Eureka,US,2021-01-11 20:07:21,40.8021,-124.1637,60.01,67,1,5.75
544,Rapid City,US,2021-01-11 20:04:41,44.0805,-103.231,53.01,30,1,17.27
545,Puri,IN,2021-01-11 20:07:22,19.8,85.85,73.4,83,40,6.42
546,Honiara,SB,2021-01-11 20:07:22,-9.4333,159.95,79.54,80,100,2.53
547,Jipijapa,EC,2021-01-11 20:07:22,-1.3333,-80.5833,82.4,69,40,10.36
548,Gillette,US,2021-01-11 20:07:22,44.2911,-105.5022,41.0,45,1,11.5
549,Bilisht,AL,2021-01-11 20:07:22,40.6275,20.99,45.81,87,26,2.3
550,Borba,BR,2021-01-11 20:07:22,-4.3878,-59.5939,83.37,82,34,2.77
551,Srednekolymsk,RU,2021-01-11 20:07:22,67.45,153.6833,-35.05,82,4,4.45
552,Belmonte,BR,2021-01-11 20:07:22,-15.8631,-38.8828,84.2,79,75,3.44
553,Kozhva,RU,2021-01-11 20:07:22,65.1073,57.0459,-16.78,85,76,2.71
554,Chicama,PE,2021-01-11 20:07:22,-7.8447,-79.1469,78.67,58,29,11.99
555,Svetlyy,RU,2021-01-11 20:07:22,54.675,20.1347,33.8,86,90,13.42
556,Kondinskoye,RU,2021-01-11 20:07:22,59.6481,67.41,-26.55,86,0,7.11
557,Salaga,GH,2021-01-11 20:07:22,8.5508,-0.5188,88.57,29,12,4.5
558,Eston,CA,2021-01-11 20:07:22,51.1501,-108.7514,28.4,93,75,16.11
559,Dothan,US,2021-01-11 20:05:52,31.2232,-85.3905,50.0,93,90,4.61
560,Waverly,US,2021-01-11 20:07:23,42.7392,-84.6208,28.0,74,90,12.66
561,Oranjemund,NA,2021-01-11 20:07:23,-28.55,16.4333,64.2,87,0,8.68
562,Okoneshnikovo,RU,2021-01-11 20:07:23,54.8377,75.0834,-14.78,88,100,13.47
563,Sinnamary,GF,2021-01-11 20:07:23,5.3833,-52.95,79.56,82,23,14.09
564,Margate,GB,2021-01-11 20:07:23,51.3813,1.3862,45.0,82,100,4.0
565,Nome,US,2021-01-11 20:07:23,64.5011,-165.4064,15.8,73,90,12.66
566,Vila Velha,BR,2021-01-11 20:02:58,-20.3297,-40.2925,82.4,69,40,18.41
567,Trim,IE,2021-01-11 20:07:23,53.555,-6.7917,50.0,93,75,18.41
568,Dovers,VC,2021-01-11 20:07:23,12.8833,-61.1833,77.0,83,40,13.8
569,Emerald,AU,2021-01-11 20:05:13,-23.5333,148.1667,71.6,94,75,3.44
570,Birao,CF,2021-01-11 20:07:23,10.2849,22.7882,70.66,22,7,6.04
571,Rockingham,US,2021-01-11 20:07:23,42.9668,-71.0995,34.0,47,100,1.5
572,Wharton,US,2021-01-11 20:07:23,29.3116,-96.1027,41.0,70,90,13.8
573,Praia Da Vitoria,PT,2021-01-11 20:07:23,38.7333,-27.0667,62.6,94,40,9.53
574,Rio Grande,BR,2021-01-11 20:05:54,-32.035,-52.0986,80.6,89,75,14.97
575,Barinas,VE,2021-01-11 20:07:24,8.6226,-70.2075,85.28,56,94,5.46
576,Lac Du Bonnet,CA,2021-01-11 20:07:24,50.2536,-96.0612,26.01,100,96,3.0
577,Fairbanks,US,2021-01-11 20:07:24,64.8378,-147.7164,28.4,80,75,3.44
578,Baruun-Urt,MN,2021-01-11 20:07:24,46.6806,113.2792,-5.93,87,33,10.42
579,Villarrica,PY,2021-01-11 20:07:24,-25.75,-56.4333,93.31,56,1,6.15
580,Rio Gallegos,AR,2021-01-11 20:07:24,-51.6226,-69.2181,55.4,33,40,24.16
581,Roma,US,2021-01-11 20:06:04,43.2128,-75.4557,34.0,75,75,6.91
582,Ryki,PL,2021-01-11 20:07:24,51.6257,21.9327,28.99,50,32,9.8
583,Olinda,BR,2021-01-11 20:07:24,-8.0089,-34.8553,80.6,65,20,8.05
584,Sao Joaquim,BR,2021-01-11 20:07:24,-28.2939,-49.9317,76.69,65,25,1.74
585,Mareeba,AU,2021-01-11 20:07:24,-17.0,145.4333,75.99,96,99,1.1
586,Tamasane,BW,2021-01-11 20:07:25,-22.4184,27.4013,76.3,51,57,10.67
587,Tabat,ID,2021-01-11 20:07:25,-2.635,115.2274,75.15,95,100,1.83
588,Kannur,IN,2021-01-11 20:07:25,11.8675,75.3576,76.8,85,100,3.71
589,Muswellbrook,AU,2021-01-11 20:07:25,-32.2667,150.9,61.38,89,11,1.95
590,Kabelvag,NO,2021-01-11 20:07:25,68.2114,14.4817,28.4,64,20,9.22
